Name,Abbreviation,CID,Guest_Type,CID_resolved,IUPAC_Name_resolved,Common_Name_resolved,SMILES_resolved,Formula_resolved,InChIKey_resolved,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Cannabichromene,CBC,30219,Cannabinoid,30219,2-methyl-2-(4-methylpent-3-enyl)-7-pentylchromen-5-ol,CANNABICHROMENE,CCCCCc1cc(O)c2c(c1)OC(C)(CCC=C(C)C)C=C2,C21H30O2,UVOLYTDXHDXWJU-UHFFFAOYSA-N,10.272015960730787,10.272015960730787,0.2981826735323756,-0.2981826735323756,0.49116841629247265,19.130434782608695,314.46900000000005,284.229,314.2245802,126,0,0.13133572271420096,-0.5071783243338328,0.5071783243338328,0.13133572271420096,1.2608695652173914,2.0434782608695654,2.739130434782609,16.50373383017093,9.931178706038764,2.276796443135572,-2.3175033661787436,2.389456524642957,-2.313050406952417,5.673408782752144,0.12782559797137552,2.461215275431723,2.129457587414507,594.1042872870768,16.872032720186702,14.984853919031238,14.984853919031238,10.93247075091282,8.808376216547824,8.808376216547824,7.052073656776594,7.052073656776594,4.388016410812478,4.388016410812478,2.9694348084717155,2.9694348084717155,-1.6999999999999995,110136.92236029416,17.650700798326934,7.718305790607233,4.886304796268213,140.42827659925126,9.843390348640755,17.100074477551498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.414505082445793,76.30272393306389,0.0,5.563451491696996,9.843390348640755,6.076020106833881,0.0,0.0,0.0,71.82092934730224,0.0,40.98478186405424,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,10.707578205824394,6.4208216229260096,0.0,70.92595989678654,29.85787888066025,0.0,6.076020106833881,0.0,29.46,0.0,5.106527394840706,0.0,5.601050810983688,5.749511833283905,42.55970130838193,18.414747775921285,0.0,12.142387175295491,45.91335608089186,4.736862953800049,6.252966742252457,0.0,0.0,10.272015960730787,3.012209164671755,1.1484216742252458,3.9875073223733937,12.846870058951467,8.563342410128227,0.0,0.5238095238095238,23,1,2,0,1,1,0,1,0,1,1,0,2,1,2,1,7,0,0,0,0,1,5.923195920869673,2,6.035600000000007,98.06780000000006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cannabichromenic acid,CBCA,3084339,Cannabinoid,3084339,5-hydroxy-2-methyl-2-(4-methylpent-3-enyl)-7-pentylchromene-6-carboxylic acid,Cannabichromenic acid,CCCCCc1cc2c(c(O)c1C(=O)O)C=CC(C)(CCC=C(C)C)O2,C22H30O4,HRHJHXJQMNWQTF-UHFFFAOYSA-N,11.662236360977255,11.662236360977255,0.0011548464529167468,-1.0952853101116988,0.4596077150918405,18.153846153846153,358.47800000000007,328.23800000000006,358.21440943999994,142,0,0.3392836176561029,-0.5062617267752025,0.5062617267752025,0.3392836176561029,1.3076923076923077,2.0384615384615383,2.6538461538461537,16.503894918884406,9.908923591116052,2.3050455918674464,-2.321691071551902,2.4161200448170983,-2.315559373935561,5.948924846049328,0.06917331750892552,2.5350101817026625,2.3388635273213394,726.1480624255588,19.31962647737941,16.26296553580543,16.26296553580543,12.270674708364348,9.408756890340108,9.408756890340108,7.501578491287117,7.501578491287117,4.7863501814223035,4.7863501814223035,3.285008059833669,3.285008059833669,-2.2299999999999995,399948.55636722903,20.086451931039683,8.434163357217534,4.685513929707687,155.7489745658876,14.94991774348146,22.663525969248493,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,31.414505082445793,70.23635686460227,0.0,5.563451491696996,19.74445492755328,12.045325394785731,0.0,0.0,0.0,71.82092934730224,0.0,40.48186628728963,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,21.78341088861695,6.4208216229260096,0.0,81.28394857255536,23.791511812198642,0.0,6.076020106833881,0.0,66.76,11.570356098935537,15.007591973753234,0.0,11.3129633249809,23.297236439603903,32.10410811463005,5.573104530069267,12.142387175295491,12.999757306524504,26.847231705905752,4.736862953800049,6.1947770219198794,0.0,11.662236360977255,20.083901271797803,1.9157981097641277,-0.7153821544049714,1.8024074074074075,11.20415595669236,8.268772692512806,0.0,0.5,26,2,4,0,1,1,0,1,0,1,1,0,3,2,4,1,8,0,0,0,0,1,6.515862186664856,2,5.733800000000007,105.02710000000009,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cannabidiol,CBD,644019,Cannabinoid,644019,"2-[(1R,6R)-3-methyl-6-prop-1-en-2-ylcyclohex-2-en-1-yl]-5-pentylbenzene-1,3-diol",cannabidiol,C=C(C)C1CCC(C)=CC1c1c(O)cc(CCCCC)cc1O,C21H30O2,QHMBSVQNZZTUGM-ZWKOTPCHSA-N,10.547858481355505,10.547858481355505,0.019390563324094723,0.019390563324094723,0.5107748679217476,21.08695652173913,314.46900000000005,284.229,314.2245802,126,0,0.1228680700425884,-0.507496958287349,0.507496958287349,0.1228680700425884,1.2173913043478262,1.8695652173913044,2.4347826086956523,16.267814077888126,9.734342694368998,2.2949631953238767,-2.3110297914666287,2.4599214317229956,-2.168392894796353,5.513978029431029,0.4056649572773024,2.4633089217689985,2.337597235393336,574.8542872870768,16.98276318419594,14.730926005253881,14.730926005253881,10.934759407976113,8.810621447760548,8.810621447760548,7.035176467057496,7.035176467057496,4.978700780499613,4.978700780499613,3.6507729918090575,3.6507729918090575,-1.6999999999999995,112504.2450750337,17.650700798326934,7.718305790607233,4.1858930231699,140.10896512194037,10.213054789681411,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.56654529611355,63.144852565866884,11.48135753785839,0.0,10.213054789681411,0.0,0.0,0.0,5.917906046161393,65.21404738278932,0.0,47.06080197088812,0.0,11.49902366656781,0.0,0.0,11.49902366656781,0.0,10.213054789681411,6.4208216229260096,5.917906046161393,69.9201287432573,35.93389898749413,0.0,0.0,0.0,40.46,0.0,10.213054789681411,0.0,23.3348357588906,5.563451491696996,36.8198425134703,18.414747775921285,0.0,19.056471336613846,26.502430189813627,0.0,0.0,0.0,0.0,21.09571696271101,4.110900134617668,0.7405371688263098,3.6626473922902494,8.607925643719017,10.448939364502412,0.0,0.5238095238095238,23,2,2,1,0,1,0,1,0,1,2,0,2,2,2,0,6,0,0,0,0,2,5.923195920869673,2,5.846500000000007,97.03660000000005,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cannabidiolic acid,CBDA,160570,Cannabinoid,160570,"2,4-dihydroxy-3-[(1R,6R)-3-methyl-6-prop-1-en-2-ylcyclohex-2-en-1-yl]-6-pentylbenzoic acid",Cannabidiolic acid,C=C(C)C1CCC(C)=CC1c1c(O)cc(CCCCC)c(C(=O)O)c1O,C22H30O4,WVOLTBSCXRRQFR-DLBZAZTESA-N,11.826721308893926,11.826721308893926,0.026668083900226458,-1.1540421863189725,0.4412863523170308,19.884615384615383,358.4780000000002,328.23800000000006,358.21440943999994,142,0,0.3392713564411735,-0.5074961019354619,0.5074961019354619,0.3392713564411735,1.3076923076923077,2.0,2.576923076923077,16.368043572282282,9.729155603676187,2.3244596377653597,-2.3154668222782107,2.4758406314922583,-2.1803273105675176,5.935532634793176,0.06918010714530264,2.5376537460306188,2.5791459332057824,730.1480624255589,19.430356941388645,16.009037622028075,16.009037622028075,12.272963365427639,9.411002121552833,9.411002121552833,7.48468130156802,7.48468130156802,5.37703455110944,5.37703455110944,3.959088610216957,3.959088610216957,-2.23,409293.09738978645,20.086451931039683,8.434163357217534,4.115484207985117,155.42966308857677,15.319582184522117,17.062475158264807,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,43.56654529611355,57.07848549740528,11.48135753785839,0.0,20.11411936859394,5.969305287951849,0.0,0.0,5.917906046161393,65.21404738278932,0.0,46.55788639412351,0.0,11.49902366656781,0.0,0.0,11.49902366656781,0.0,21.288887472473967,6.4208216229260096,5.917906046161393,80.27811741902612,29.867531919032526,0.0,0.0,0.0,77.76,5.969305287951849,20.11411936859394,0.0,28.898287250587593,17.54772460632,37.67721264469932,11.639471598530879,0.0,19.92349450621513,13.502672883289122,0.0,0.0,0.0,11.826721308893926,31.14607646762409,2.8790898549502453,-1.6683708527156411,1.529194066515495,7.194433658962152,10.092855495769733,0.0,0.5,26,3,4,1,0,1,0,1,0,1,2,0,3,3,4,0,7,0,0,0,0,2,6.515862186664856,2,5.544700000000006,103.99590000000006,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cannabidivarin,CBDV,11601669,Cannabinoid,11601669,"2-[(1R,6R)-3-methyl-6-prop-1-en-2-ylcyclohex-2-en-1-yl]-5-propylbenzene-1,3-diol",Cannabidivarin,C=C(C)C1CCC(C)=CC1c1c(O)cc(CCC)cc1O,C19H26O2,REOZWEGFPHTFEI-JKSUJKDBSA-N,10.41795918367347,10.41795918367347,0.02030234315948576,0.02030234315948576,0.7588818401589705,21.952380952380953,286.41499999999996,260.20699999999994,286.193280072,114,0,0.1228680686427189,-0.5074969582929271,0.5074969582929271,0.1228680686427189,1.2857142857142858,1.9047619047619047,2.4285714285714284,16.267810362527676,9.734440357069966,2.2945617600782615,-2.3108980851533434,2.45941229390763,-2.1683072855534062,5.513817031539321,0.4057754938034378,2.37543367011132,2.4759108177247158,545.9242400693583,15.568549621822843,13.316712442880785,13.316712442880785,9.934759407976113,7.810621447760548,7.810621447760548,6.328069685870949,6.328069685870949,4.448370694609702,4.448370694609702,3.360323981171939,3.360323981171939,-1.6999999999999995,41218.525043771624,15.684382052464269,6.37981455811949,3.3145818704879035,127.37908089314718,10.213054789681411,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.14572367318754,56.72403094294087,11.48135753785839,0.0,10.213054789681411,0.0,0.0,0.0,5.917906046161393,52.372404136937305,0.0,47.06080197088812,0.0,11.49902366656781,0.0,0.0,11.49902366656781,0.0,10.213054789681411,6.4208216229260096,5.917906046161393,57.07848549740528,35.93389898749413,0.0,0.0,0.0,40.46,0.0,10.213054789681411,0.0,23.3348357588906,5.563451491696996,36.8198425134703,5.573104530069267,12.13273413692322,6.923737199690624,26.502430189813627,0.0,0.0,0.0,0.0,20.83591836734694,4.06542451394138,0.7182885854959267,3.5948696145124717,6.123425665210478,10.328739920159473,0.0,0.47368421052631576,21,2,2,1,0,1,0,1,0,1,2,0,2,2,2,0,4,0,0,0,0,2,4.7649261406390275,2,5.0663000000000045,87.80260000000003,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cannabidivarinic acid,CBDVA,59444387,Cannabinoid,59444387,"2,4-dihydroxy-3-[(1R,6R)-3-methyl-6-prop-1-en-2-ylcyclohex-2-en-1-yl]-6-propylbenzoic acid",Cannabidivarinic acid,C=C(C)C1CCC(C)=CC1c1c(O)cc(CCC)c(C(=O)O)c1O,C20H26O4,CZXWOKHVLNYAHI-LSDHHAIUSA-N,11.668851332199548,11.668851332199548,0.03874999999999984,-1.1661241024187456,0.6799226052600509,20.541666666666668,330.4240000000001,304.216,330.18310931199994,130,0,0.33927135497990046,-0.5074961019410651,0.5074961019410651,0.33927135497990046,1.375,2.0416666666666665,2.5833333333333335,16.368039889402606,9.729319268118456,2.323737634994389,-2.315276544523662,2.4752026346092872,-2.1800631135823156,5.93548350329599,0.06918472628485245,2.4601515969429704,2.6846609108972843,700.0806666507516,18.016143379015546,14.59482405965498,14.59482405965498,11.272963365427639,8.411002121552833,8.411002121552833,6.777574520381473,6.777574520381473,4.846704465219527,4.846704465219527,3.6629757572500785,3.6629757572500785,-2.23,150856.49592454295,18.113624517308427,7.118487289121332,3.3248602031158723,142.69977885978358,15.319582184522117,17.062475158264807,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,37.14572367318754,50.65766387447927,11.48135753785839,0.0,20.11411936859394,5.969305287951849,0.0,0.0,5.917906046161393,52.372404136937305,0.0,46.55788639412351,0.0,11.49902366656781,0.0,0.0,11.49902366656781,0.0,21.288887472473967,6.4208216229260096,5.917906046161393,67.43647417317409,29.867531919032526,0.0,0.0,0.0,77.76,5.969305287951849,20.11411936859394,0.0,28.898287250587593,17.54772460632,24.835569398847298,11.639471598530879,0.0,26.847231705905752,6.578935683598497,0.0,0.0,0.0,11.668851332199548,30.75637857457798,2.8157873257327632,-1.7027013521457979,1.4953051776266062,5.055703710687928,9.910675231320974,0.0,0.45,24,3,4,1,0,1,0,1,0,1,2,0,3,3,4,0,5,0,0,0,0,2,5.372566911932356,2,4.764500000000004,94.76190000000004,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cannabigerol,CBG,5315659,Cannabinoid,5315659,"2-[(2E)-3,7-dimethylocta-2,6-dienyl]-5-pentylbenzene-1,3-diol",Cannabigerol,CCCCCc1cc(O)c(CC=C(C)CCC=C(C)C)c(O)c1,C21H32O2,QXACEHWTBCFNSA-SFQUDFHCSA-N,10.191691886656713,10.191691886656713,0.21282123960695398,0.21282123960695398,0.4288242824892194,11.565217391304348,316.485,284.229,316.240230264,128,0,0.12255703370650733,-0.5075088127278822,0.5075088127278822,0.12255703370650733,1.0,1.6521739130434783,2.217391304347826,16.267671943241957,10.001444772698882,2.0859423004995823,-2.093031993908013,2.3036048577005213,-1.9101319809801438,5.473299854714885,0.43900395874045006,2.459291273481487,2.6744972622991114,525.9551515505052,17.242276208189782,15.153575736064255,15.153575736064255,10.934759407976113,8.76352793696293,8.76352793696293,6.6444815954973695,6.6444815954973695,4.0775209617003725,4.0775209617003725,2.5978017661670934,2.5978017661670934,-1.6999999999999995,86623.61652583843,19.346948356807513,10.145778153470461,7.4047936476816005,141.11479627546962,10.213054789681411,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.06362971934894,70.57150534232213,5.563451491696996,0.0,10.213054789681411,0.0,0.0,0.0,0.0,72.64070015924456,0.0,46.55788639412351,0.0,11.49902366656781,0.0,0.0,11.49902366656781,0.0,10.213054789681411,12.841643245852019,0.0,70.92595989678654,35.43098341072952,0.0,0.0,0.0,40.46,0.0,10.213054789681411,0.0,11.49902366656781,11.984273114623004,31.246737983401033,23.98785230599055,12.13273413692322,0.0,39.84698901243026,0.0,0.0,0.0,0.0,20.383383773313426,4.270683722704844,0.4256424792139082,3.605292422524565,11.324177416852432,8.490820185390824,0.0,0.5238095238095238,23,2,2,0,0,0,0,1,0,1,0,0,2,2,2,0,9,0,0,0,0,0,8.534341129339952,1,6.065700000000007,99.12660000000005,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cannabigerolic acid,CBGA,6449999,Cannabinoid,6449999,"3-[(2E)-3,7-dimethylocta-2,6-dienyl]-2,4-dihydroxy-6-pentylbenzoic acid",Cannabigerolic acid,CCCCCc1cc(O)c(CC=C(C)CCC=C(C)C)c(O)c1C(=O)O,C22H32O4,SEEZIOZEUUMJME-FOWTUZBSSA-N,11.618594425036212,11.618594425036212,0.03486394557823114,-1.1532331559166875,0.36581274470124714,11.461538461538462,360.49400000000014,328.23800000000006,360.23005950399994,144,0,0.33927115154141024,-0.5075079569103383,0.5075079569103383,0.33927115154141024,1.1153846153846154,1.8076923076923077,2.3846153846153846,16.368032294284802,9.945187834482695,2.2110800725769217,-2.135824219491132,2.3516440227259396,-2.0543546052561004,5.933513827534162,0.06919069836209683,2.5338353375100815,3.02982605360892,679.8729299584363,19.689869965382485,16.43168735283845,16.43168735283845,12.272963365427639,9.363908610755216,9.363908610755216,7.093986430007893,7.093986430007893,4.47334555702718,4.47334555702718,2.9179697616739992,2.9179697616739992,-2.23,315087.4918900537,21.81206983592764,10.691667865973654,6.583206110953038,156.43549424210602,15.319582184522117,17.062475158264807,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,43.06362971934894,64.50513827386052,5.563451491696996,0.0,20.11411936859394,5.969305287951849,0.0,0.0,0.0,72.64070015924456,0.0,46.05497081735889,0.0,11.49902366656781,0.0,0.0,11.49902366656781,0.0,21.288887472473967,12.841643245852019,0.0,81.28394857255535,29.364616342267908,0.0,0.0,0.0,77.76,5.969305287951849,20.11411936859394,0.0,22.6259266499618,18.405094737549014,37.67721264469932,11.639471598530879,0.0,12.999757306524504,26.847231705905752,0.0,0.0,0.0,11.618594425036212,30.264922688877796,3.115472828417021,-1.496109195221298,1.500516581632653,9.633685536815548,8.1962504677754,0.0,0.5,26,3,4,0,0,0,0,1,0,1,0,0,3,3,4,0,10,0,0,0,0,0,8.96951562135234,1,5.763900000000006,106.08590000000007,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cannabicyclol,CBL,59444380,Cannabinoid,59444380,"(1R,9R,12S,14R)-9,13,13-trimethyl-5-pentyl-8-oxatetracyclo[7.4.1.02,7.012,14]tetradeca-2,4,6-trien-3-ol",Cannabipinol,CCCCCc1cc(O)c2c(c1)OC1(C)CCC3C1C2C3(C)C,C21H30O2,IGHTZQUIFGUJTG-QSMXQIJUSA-N,10.744893628747796,10.744893628747796,0.021492858717561125,-0.021492858717561125,0.7513007357671475,35.91304347826087,314.46900000000005,284.229,314.2245802,126,0,0.1271267505211304,-0.5075089940951617,0.5075089940951617,0.1271267505211304,1.2173913043478262,2.0,2.739130434782609,16.506548860597352,9.447180100915512,2.6907237850697903,-2.6184829994634304,2.7370245463813383,-2.591521211557498,5.545734668122904,-0.12052074774746838,2.8107622604869484,1.726972071995421,632.9738947973239,16.405412915006313,14.984853919031238,14.984853919031238,10.88199393526087,9.430384684475971,9.430384684475971,8.868580510055684,8.868580510055684,7.109831872854592,7.109831872854592,5.918132889726895,5.918132889726895,-1.18,176448.41166432868,15.353685565889066,4.908423477457827,1.9935499959395226,139.7958203565613,9.843390348640755,17.100074477551498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.61285484492389,61.63610583557305,17.399263584019785,0.0,9.843390348640755,0.0,0.0,0.0,17.250802561719567,77.73883539346363,0.0,23.259637120317212,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,10.707578205824394,6.4208216229260096,17.250802561719567,76.84386594294793,12.13273413692322,0.0,0.0,0.0,29.46,0.0,5.106527394840706,0.0,11.016041280380467,17.585323925606694,30.072512616994313,31.246737983401033,0.0,6.06636706846161,33.761315867224106,4.736862953800049,6.505307067271353,0.0,0.0,10.744893628747796,2.576295616527399,3.220102664841571,4.215060941043084,7.11749962844795,9.287507119787513,0.0,0.7142857142857143,23,1,2,2,1,3,0,1,0,1,4,0,2,1,2,1,4,2,0,2,0,4,3.2766256824832722,4,5.425600000000006,93.10480000000007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cannabicyclolic acid,CBLA,71437560,Cannabinoid,71437560,"3-hydroxy-9,13,13-trimethyl-5-pentyl-8-oxatetracyclo[7.4.1.02,7.012,14]tetradeca-2(7),3,5-triene-4-carboxylic acid",Cannabicyclolic acid,CCCCCc1cc2c(c(O)c1C(=O)O)C1C3C(CCC3(C)O2)C1(C)C,C22H30O4,JVOHLEIRDMVLHS-UHFFFAOYSA-N,11.931869212962962,11.931869212962962,0.04909863945578197,-1.0368192554799698,0.7166743480175848,33.0,358.4780000000001,328.23800000000006,358.21440943999994,142,0,0.3392711454300336,-0.5065932313414893,0.5065932313414893,0.3392711454300336,1.3076923076923077,2.0384615384615383,2.6923076923076925,16.506716944957358,9.446266456727034,2.6931405165638522,-2.619021777454362,2.7396104098762435,-2.5922871755842682,5.936981643267009,-0.12055432799640114,2.8849273862112663,1.8470364315498529,765.8960196601455,18.853006672199015,16.26296553580543,16.26296553580543,12.220197892712397,10.030765358268255,10.030765358268255,9.318085344566208,9.318085344566208,7.508165643464419,7.508165643464419,6.228123866246533,6.228123866246533,-1.7099999999999997,638532.5180996844,17.69128669700102,5.641375188604474,2.1664424954939117,155.11651832319765,14.94991774348146,22.663525969248493,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,33.61285484492389,55.56973876711143,17.399263584019785,0.0,19.74445492755328,5.969305287951849,0.0,0.0,17.250802561719567,77.73883539346363,0.0,22.756721543552597,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,21.78341088861695,6.4208216229260096,17.250802561719567,87.20185461871675,6.06636706846161,0.0,0.0,0.0,66.76,5.969305287951849,15.007591973753234,0.0,28.24691065152276,23.82008520694579,43.41707143961095,0.0,0.0,6.06636706846161,27.694948798762496,4.736862953800049,6.447117346938775,0.0,11.931869212962962,20.783826176303855,1.4173172057186314,0.7694157789761142,1.914050925925926,5.896222386069518,8.840180967104217,0.0,0.6818181818181818,26,2,4,2,1,3,0,1,0,1,4,0,3,2,4,1,5,2,0,2,0,4,3.8385840702673053,4,5.1238000000000055,100.0641000000001,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
